timestamp,Fx,Fy,Fz,Tx,Ty,Tz
101.610596418381,-0.832846,0.430528000000002,-1.129991,0.0104439999999997,0.0156729999999998,-0.00115399999999999
101.710646629333,-0.935147000000001,0.402155,-1.285779,0.0123099999999998,0.0186409999999999,-0.002747
101.810760498047,-1.06195,0.179946000000001,-1.220237,0.01579,0.012338,-0.011756
101.911017179489,-0.965644000000001,0.142133000000001,-2.082297,0.025671,0.043269,-0.011642
102.010840654373,-0.86965,0.301264000000003,-2.699977,0.027234,0.0624739999999999,-0.00408699999999998
102.111238241196,-0.369096000000003,0.854599,-3.376482,0.00476600000000005,0.054962,-0.00706899999999999
102.211310386658,-0.299602,0.171901000000005,-3.527049,0.0166770000000001,0.0516019999999999,-0.006188
102.311185121536,0.271180999999999,0.408860000000004,-3.953522,0.00334799999999991,0.0485439999999999,-0.00976199999999999
102.411595106125,-1.436169,0.444131000000006,-8.069338,-0.0352200000000003,-0.0345930000000001,-0.011905
102.511595726013,-0.811216000000002,0.020577000000003,-12.845095,-0.0717280000000002,-0.0800200000000002,-0.00785
102.611686944962,-1.156716,-0.115965999999993,-15.757756,-0.100391,-0.12902,0.00895400000000002
102.711573600769,-3.302745,0.248242000000005,-17.994442,-0.129549,-0.20385,0.020176
102.811689376831,-2.765916,0.489510000000003,-20.686197,-0.156203,-0.214186,0.015499
102.912055253983,-3.601513,0.229512000000007,-20.357372,-0.147454,-0.231374,0.023018
103.012028932571,-3.662321,0.333679000000004,-19.688695,-0.144493,-0.227259,0.022148
103.111952543259,-2.231172,0.702370000000002,-18.738683,-0.143826,-0.187823,0.010674
103.212013721466,-1.87321,1.31533,-20.224188,-0.166996,-0.190756,0.00343000000000002
103.312093734741,-1.258283,1.331619,-21.025207,-0.173203,-0.18347,-0.00048999999999999
103.412252902985,-3.018707,1.932233,-21.045933,-0.185512,-0.219281,0.00703800000000002
103.512744903564,-1.93343,1.79699900000001,-22.57511,-0.195866,-0.208625,0.00123300000000001
103.61234164238,-2.403604,1.85790900000001,-25.014572,-0.21599,-0.237141,0.00390500000000002
