pos_up,pos_side,tip_up,tip_side,full_up,full_side,bt_up,bt_side
0.20384184840255404,-0.004383256144742165,0.018951430735241304,-0.024450268085463495,0.0,0.0,0.05414290427889401,0.03130309011406841
-0.07761462410948528,0.3629927313316528,0.047895831945996434,-0.07849707702858819,0.0,0.0,-0.023279898180778448,0.015943232825612663
0.24655753697033544,0.0257129841606901,0.0016135442484976892,-0.020449348418353143,0.0,0.0,0.06102100913202757,0.018792295682607867
-0.04509259547115618,0.30324644159927594,0.062218438304594115,-0.06159895016660033,0.0,0.0,-0.020516906336364715,0.01700528739026172
0.03426643897079408,0.4529080621239061,0.004453485915495506,0.0237598869447406,0.0,0.0,-0.007161736279291245,0.000899093732294326
-0.05442495677027173,0.3952216500686056,-0.0010469059624071964,0.016265032192339657,0.0,0.0,-0.005040028277175201,0.025843686939846955
0.10990177169022386,0.3572909030546681,0.049316490252218986,-0.04424420656640157,0.0,0.0,-0.003223958644584232,-0.008945963188306538
0.003594777890010059,0.3516695343846006,0.018447948334154196,-0.04688045557369408,0.0,0.0,0.01390881022796936,0.015831073587830098
0.03867811593619605,0.23483537997130166,-0.012682089743165502,-0.01327098890194417,0.0,0.0,0.007354996441288394,0.0014469032386111302
0.30599020056924553,0.38090095439333665,0.0221902549413876,0.04779305003611453,0.0,0.0,0.029580618674394987,0.007038297268211785
0.0027508723793098766,-0.28208195348989984,0.01757733801834599,-0.024727176602686023,0.0,0.0,-0.0017777733906186866,0.0005168327587434032
-0.1045273125341014,0.3917274457869001,0.0012452872461596182,-0.022525390058130784,0.0,0.0,-0.0090486659946378,0.02183806099532093
-0.14368876961410634,0.3909835790528431,0.02524790883420236,-0.01896803147690096,0.0,0.0,0.012924387663547865,0.005085883084273657
0.04578288128071849,0.27253804710544133,0.0814830764888921,-0.03154165732075043,0.0,0.0,-0.02042890404397461,0.018614382157853757
0.1358587722788599,0.3132341084677892,-0.020022759860848727,-0.03091849175343157,0.0,0.0,-0.031490478657883014,-0.019139122801281345
0.03468270273098833,0.22739055566200342,-0.01796476115284748,-0.07529996062720443,0.0,0.0,0.01886890667856833,0.012231561854697676
0.25022633950258205,0.0990663228312704,-0.03143941943647227,-0.028185094342819406,0.0,0.0,0.010859007735720572,0.00680655133679553
0.16251471436161824,0.500772035267974,0.0031217548209273444,0.024994912647348516,0.0,0.0,,
0.04607016973362868,0.313720442844333,-0.0036074912435732354,0.009022293119259561,0.0,0.0,0.020686316442413838,0.044644848726263175
0.10259222819711059,0.4730028394913141,0.008597089138904723,0.003227139741776037,0.0,0.0,-0.0408159383919188,-0.03170324918168872
0.06225494704642576,0.22891427952166798,-0.018172838687437416,-0.010721105963305833,0.0,0.0,-0.000644977740553887,0.005189326319496479
0.06413241367884466,0.2787375751508758,0.016490653545427225,-0.012527646616589394,0.0,0.0,-0.017044175210499283,0.002419090413261271
0.09127257610287623,0.26444811362768644,0.02130293727990242,-0.01781046146294267,0.0,0.0,-0.0017487059535846068,-0.010317285394509976
0.06166644482993869,0.300689794084298,0.018890572771430622,-0.04771943255014835,0.0,0.0,-0.010268629437210956,0.030323518646640346
0.003314420758412817,0.30217990589713395,0.010711459188931405,0.023422984779119443,0.0,0.0,0.0026469388919352355,0.010991142104184476
0.043179404743598604,0.2019577956933962,0.006898257247071937,-0.018375750380270145,0.0,0.0,0.018581935160574492,0.04307566956449371
