pos_up,pos_side,tip_up,tip_side,full_up,full_side,bt_up,bt_side
-0.0917907119544833,0.040849337459406165,0.0505987348797082,0.055093648421272345,0.0,0.0,0.00560586711191996,-0.01751651529149789
-0.08966002097447351,0.0028144298510399263,0.028385043277590616,0.01417349358468005,0.0,0.0,0.023097409344035258,-0.010921453004118408
-0.13797861823328494,0.04873766551279832,0.06004726033486396,0.04619148006960522,0.0,0.0,-0.07019306683771387,0.010822279001759597
-0.09327306849509058,0.03224428669648647,0.01613609070272881,0.041754870908271735,0.0,0.0,-0.08516494688886918,0.004459717400170946
-0.0635336954590208,-0.0001251623388612011,0.04207059877562455,0.05369323841700255,0.0,0.0,-0.011659383089923675,-0.027496500357954146
-0.08007831655040529,-0.02594737669771749,0.005685247697810897,-0.014655371556871147,0.0,0.0,-0.00764988804692629,0.007829076021530768
-0.036186574659343274,-0.004780491836025372,0.02699459159076828,0.0018807078697950508,0.0,0.0,-0.009695361106160594,-0.0030490875983344434
-0.04385325813976326,-0.0078058196302748795,0.02134171190202727,0.022068273936514837,0.0,0.0,0.005439257876865,-0.012597256554054526
-0.09951101428414055,0.03341371171589891,-0.019877753935826775,0.08190460616762507,0.0,0.0,-0.022123437333561313,-0.007875333061171969
-0.03160446724983125,-0.03432296655693072,0.037976229310518625,-0.007822143392785752,0.0,0.0,-0.015853256704412885,-0.003984091710384635
-0.09487722183242797,0.014637494000463281,-0.04759821916332557,0.05038963580743116,0.0,0.0,0.009784416652883238,-0.0013482886402298444
-0.08394242197256499,-5.888627796682422e-05,0.02072380502993565,0.007365002227296691,0.0,0.0,0.014414168244007486,-0.011402281095016786
-0.09270268637718179,-0.01962499101055698,0.009958752049666258,0.024736287720977204,0.0,0.0,0.010126277672346307,0.004811753286171186
-0.051026550477262456,0.0048892210440184825,0.028022297762301446,-0.021174808764202406,0.0,0.0,-0.0032884554200221794,-0.02374823338468883
-0.07551447653290254,0.01829972415603734,-0.04355368590600892,0.03139313143034703,0.0,0.0,-0.006607349821999449,-0.020933010966259935
-0.06955558753443522,-0.013451549423518255,-0.016890428504065455,0.022621487431293094,0.0,0.0,0.0017596779457243056,-0.011635767868433039
-0.11067113192608309,-0.03300185766443474,0.014731759243460554,0.004041598140304858,0.0,0.0,-0.0021096334811972622,0.003214931859538167
-0.13461946463762983,-0.006326036052198197,0.020312359041736366,0.06925435933729115,0.0,0.0,-0.02201189862199117,-0.041182699009402315
-0.0341429756340835,0.003746270900748111,-0.016916437116920303,0.02354731024352795,0.0,0.0,0.014689340035167992,0.024182891229514156
-0.06159963537544443,-0.003970038281284685,0.04346792180138207,0.016537582069680368,0.0,0.0,-0.043878742935533836,-0.010827341791790894
-0.019759014954504234,-0.025094380040843196,-0.024002113862253156,0.024401789816757263,0.0,0.0,0.0058880522146828596,0.0042117077302834365
-0.12121268097050215,0.05652990686030429,0.06895637548762402,0.05856476414479117,0.0,0.0,-0.03715144300633526,-0.03389126786953431
-0.022962807173718958,0.02733189277519643,-0.006292087100315091,0.0020355587274838716,0.0,0.0,-0.008690636293958443,-0.007470855633171819
-0.13854886843659775,0.04573116636039031,0.0420774474124751,0.05107988458388713,0.0,0.0,0.011264630994061886,-0.012432772346289686
-0.1471859836287268,0.05908666371413755,0.001442073825889248,0.038680795486962447,0.0,0.0,0.0012359776568929143,-0.009597461253740683
-0.019645374652648775,0.021154183327024068,0.009928995704167776,-0.014897540419792743,0.0,0.0,0.007934564863818536,-0.014973866759039639
