file,angle_feed_to_world_up,base_up,base_side,full_up,full_side,dev_full_up,dev_full_side
Bo21_P7_Force_20251205_B3.3.csv,80.42481579874281,-0.06651179103999275,0.07340843141641495,0.04018661584906746,0.06007709016261718,0.10669840688906021,-0.013331341253797771
Bo22_P7_Force_20251205_B3.3.csv,72.16679600432961,0.15456135931976553,0.0481122438895002,0.19155782559988108,0.019514125795270818,0.03699646628011555,-0.028598118094229383
Bo23_P7_Force_20251205_B3.3.csv,61.828166957264884,0.31594229182703515,0.052091973649305845,0.3732183620377808,-0.042911247392600854,0.057276070210745655,-0.0950032210419067
Bo24_P7_Force_20251205_B3.3.csv,84.05110276349104,-0.2929719717420197,0.2742324654468692,-0.20118125978753643,0.23338312798746302,0.0917907119544833,-0.040849337459406165
Bo25_P7_Force_20251205_B3.3.csv,67.96492950611697,0.18790094079422048,0.021882322983324994,0.277560961768694,0.019067893132285067,0.08966002097447351,-0.0028144298510399263
Bo4_P7_Force_20251205_B3.3.csv,73.25424915549924,0.11688713069636636,0.14451233548600476,0.2548657489296513,0.09577466997320644,0.13797861823328494,-0.04873766551279832
Bo5_P7_Force_20251205_B3.3.csv,76.2586339824403,0.11344893014043318,0.03725453337567281,0.20672199863552376,0.005010246679186339,0.09327306849509058,-0.03224428669648647
Bo7_P7_Force_20251205_B3.3.csv,71.90633363021163,0.17526508892034187,0.08638198644823689,0.23879878437936267,0.08650714878709809,0.0635336954590208,0.0001251623388612011
Bo8_P7_Force_20251205_B3.3.csv,72.82224005124581,0.13781604714270806,0.07482911173341988,0.21789436369311335,0.10077648843113737,0.08007831655040529,0.02594737669771749
Bo10_P8_Force_20251205_B3.3.csv,65.58476496099199,0.3188289488425525,0.07091397812541111,0.35501552350189575,0.07569446996143649,0.036186574659343274,0.004780491836025372
Bo11_P8_Force_20251205_B3.3.csv,56.93134563832004,0.4204062600443839,-0.2637259611457615,0.4642595181841472,-0.25592014151548664,0.04385325813976326,0.0078058196302748795
Bo12_P8_Force_20251205_B3.3.csv,81.07491734438275,-0.2971932031568915,0.2024137581584668,-0.19768218887275096,0.16900004644256789,0.09951101428414055,-0.03341371171589891
Bo13_P8_Force_20251205_B3.3.csv,80.92820517407029,0.06297730249314229,0.10506005059416455,0.09458176974297354,0.13938301715109527,0.03160446724983125,0.03432296655693072
Bo14_P8_Force_20251205_B3.3.csv,80.88197343369036,-0.3121521584409717,-0.008014707208857693,-0.21727493660854375,-0.022652201209320974,0.09487722183242797,-0.014637494000463281
Bo15_P8_Force_20251205_B3.3.csv,86.5269596600429,-0.2026407391885842,-0.14450941713812285,-0.1186983172160192,-0.14445053086015602,0.08394242197256499,5.888627796682422e-05
Bo16_P8_Force_20251205_B3.3.csv,77.8276460740754,0.045954279119162805,0.10247714388458677,0.1386569654963446,0.12210213489514375,0.09270268637718179,0.01962499101055698
Bo17_P8_Force_20251205_B3.3.csv,74.38378259499588,0.14266001597423608,0.018384858804194593,0.19368656645149854,0.01349563776017611,0.051026550477262456,-0.0048892210440184825
Bo18_P8_Force_20251205_B3.3.csv,85.34110294300926,-0.07798461907896673,0.23407464390148822,-0.002470142546064184,0.21577491974545088,0.07551447653290254,-0.01829972415603734
Bo19_P8_Force_20251205_B3.3.csv,81.11712675562158,0.01926017007901804,0.06931138880076311,0.08881575761345326,0.08276293822428137,0.06955558753443522,0.013451549423518255
Bo20_P8_Force_20251205_B3.3.csv,78.74625587007696,0.012619067076492406,0.10921015969920632,0.1232901990025755,0.14221201736364106,0.11067113192608309,0.03300185766443474
Bo22_P8_Force_20251205_B3.3.csv,80.73186613177761,-0.03315395417286481,0.12987810441820669,0.10146551046476501,0.13620414047040488,0.13461946463762983,0.006326036052198197
Bo23_P8_Force_20251205_B3.3.csv,82.86901980789601,-0.014229130999224213,0.07014096417347272,0.019913844634859287,0.06639469327272461,0.0341429756340835,-0.003746270900748111
