file,plate,thickness,diameter,tip_f,rest_full_f,pre_bt_f,plateau,peak_f,tilt_stab_range,tip_cv,full_cv,Tz_tip,Tz_full,tip_radial,full_radial,tip_tilt_rate,full_tilt_rate,anticipation_s,frac_remaining,depth_end_mm,tip_dur,full_dur
Bo4_P1_Force_20251205_B3.3.csv,1,10,3.3,63.90436965243903,77.45228018203883,69.55390702173912,85.542326,85.542326,35.4017900761751,0.13534090310487523,0.10023130903265427,-0.09010353658536585,-0.23160281222707424,4.685399881347536,7.152660404495711,1.4954865615216901,1.3183405745372778,0.04064168275357183,1.0185102419434267,10.265055422084904,1.7283867856027033,4.855758565077776
Bo5_P1_Force_20251205_B3.3.csv,1,10,3.3,71.61407369230768,78.38376239534882,64.4473479,92.625637,92.625637,31.135271094829093,0.16194875160358477,0.13369128951566087,-0.17027930769230767,-0.18254545833333333,9.755246185055434,7.70442711099392,1.8002344299369322,1.4558683993256842,0.69008431549309,9.189354984478975,10.007910430430991,1.2854586930824135,4.7947240840935965
Bo6_P1_Force_20251205_B3.3.csv,1,10,3.3,63.235648125,72.78586320454546,63.87294920000001,87.308395,87.308395,39.26921221376132,0.1447440042059016,0.14520037264414262,-0.107980625,-0.20079979591836736,7.572301073509049,7.186037088484474,0.8679154187983501,1.046082978179347,1.8933796701382803,31.24595051563411,10.828236703311372,0.7249809465617654,4.8963498887967845
Bo7_P1_Force_20251205_B3.3.csv,1,10,3.3,58.98944549999999,67.60740676131687,61.79590968421053,78.007448,78.007448,39.300412704733475,0.09189995401663259,0.15416045012858054,-0.15186804999999998,-0.1764454312977099,7.629628905481633,5.727283013723466,2.9842375418152622,2.652824288776463,,,,0.4109725087730167,5.632741819001684
Bo8_P1_Force_20251205_B3.3.csv,1,10,3.3,58.84207649999999,70.80562877777778,55.1264366,81.518108,81.518108,34.51871743254671,0.18397172769643813,0.12075211973588655,-0.0782405,-0.20918220000000004,6.820565172318936,6.998967332564993,4.599912176955734,1.5637605448283278,0.7384705185531342,15.169088771429852,10.566057827051056,0.5699657877390685,4.941000664199128
Bo9_P1_Force_20251205_B3.3.csv,1,10,3.3,58.89799925,67.22830758333333,56.2960143,80.0326685,80.0326685,33.600540728604834,0.11086202678720851,0.16169687329312127,-0.07785683333333333,-0.1671763191489362,5.56454528285368,6.221299209410139,5.035915643753073,1.1835572637410472,2.3956428189346752,35.09872421605475,10.48484784869773,0.5022430070825776,4.697578253275651
Bo3_P2_Force_20251205_B5.csv,2,4,5.0,46.05865789473685,79.71822329090905,78.06966116666666,85.439337,85.439337,0.293594985017819,0.3476181798014233,0.1220997532228372,-0.02104397894736843,-0.13128576119402985,8.663947021268653,9.9369811344962,5.758168508199326,0.9460098171398419,4.11497435362643,41.257957010220494,3.4830224843933886,2.00338707773963,2.8189657667429273
Bo4_P2_Force_20251205_B5.csv,2,4,5.0,55.079536470588245,81.9076613642857,56.92072527083334,89.8152065,89.8152065,27.9092319747139,0.2469358940507394,0.1625335683837358,0.02188827941176471,-0.11435932926829269,10.047294551086862,6.097246484537722,4.9602899732708305,1.7016461136611174,0.7655533252458202,19.49725409566589,3.952864978996842,1.4833921798011378,3.4301804004411185
Bo6_P2_Force_20251205_B5.csv,2,4,5.0,83.58172310526315,84.36855729729727,83.83632979999999,103.336044,103.336044,50.48282937481519,0.06633880305568457,0.1449134092352044,-0.046519421052631606,-0.1318652672413793,11.165107254571653,8.10001756844061,1.979232478771456,1.0562338676510676,4.184994193923819,83.96305336256738,4.015798532567006,1.5555690075446407,5.523435804259824
Bo7_P2_Force_20251205_B5.csv,2,4,5.0,94.39141933333333,102.8236046764706,74.4766432,117.50761750000001,117.50761750000001,28.64660558800209,0.054573408700799624,0.22132588422698474,-0.23731727777777778,-0.2426624545454545,10.83296760334823,12.46059527593436,3.9413484480372674,1.6055696918881104,0.6890672270935081,33.89427035060383,3.9658844470980004,1.7210785408670777,2.1906851355715187
